ID>1068250 74717|0.091|0.091|0.51|0.51|0.035|0.035|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
ID>1068425 672021|0.06|0.06|0.503|0.503|1.0|0.004|0.0|0.0|0.0|0.0|0.0|0.666|0.0|0.2|0.057|1.0|0.0|0.057
ID>1068485 1023944|0.005|0.005|0.019|0.019|0.005|0.005|0.0|0.0|0.0|0.0|0.0|0.666|0.0|0.0|0.0|0.0|0.0|0.0
ID>1068508 1903945|0.381|0.381|0.255|0.255|0.083|0.032|0.0|0.0|0.0|0.0|0.0|0.666|0.0|0.4|0.045|1.0|0.15|0.195
ID>1068557 494735|0.002|0.002|0.059|0.059|0.034|0.034|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
ID>1068888 1003707|0.005|0.005|0.533|0.533|0.001|0.001|0.0|0.0|0.0|0.0|0.0|0.666|0.0|0.0|0.0|0.0|0.0|0.0
ID>1068894 1067090|1.0|1.0|0.927|0.927|0.01|1.0|0.0|0.0|0.0|0.0|0.0|0.666|0.0|0.2|0.009|1.0|0.15|0.159
ID>1068966 1440085|0.15|0.15|0.625|0.625|0.002|0.018|0.0|0.0|0.0|0.0|0.0|0.666|0.0|0.133|0.031|1.0|0.1|0.131
ID>1069196 927908|0.001|0.001|0.166|0.166|0.02|0.01|0.0|0.0|0.0|0.0|0.0|0.666|0.0|0.0|0.0|1.0|0.0|0.0
ID>1069300 1265781|0.017|0.017|0.013|0.147|0.013|0.013|0.0|0.0|1.0|0.384|0.0|0.0|0.0|0.333|0.074|0.0|0.0|0.074
ID>1069484 811974|0.0|0.0|0.168|0.168|0.057|0.057|0.0|0.0|0.0|0.0|0.0|0.666|0.0|0.0|0.0|0.0|0.0|0.0
ID>1070082 1616045|0.005|0.047|0.263|0.263|0.234|0.234|1.0|0.388|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
ID>1070645 906212|0.017|0.017|0.193|0.193|0.04|0.004|0.0|0.0|0.0|0.0|0.0|0.666|0.0|0.0|0.0|1.0|0.0|0.0
ID>1070977 718709|0.427|0.427|0.009|0.009|0.234|0.016|0.0|0.0|0.0|0.0|0.0|0.666|0.0|0.466|0.049|1.0|0.1|0.14900000000000002
ID>1071590 1467793|1.0|1.0|0.521|0.521|0.0|0.006|0.0|0.0|0.0|0.0|0.0|0.666|0.0|0.333|0.081|1.0|0.1|0.181
ID>1071663 1425963|0.092|0.092|0.416|0.416|0.083|0.083|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
ID>1072170 1072187|0.0|0.0|0.483|0.483|0.222|0.222|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
ID>1072784 1795690|0.023|0.023|0.176|0.176|0.006|0.08|0.0|0.0|0.0|0.0|0.0|0.666|0.0|0.0|0.0|1.0|0.5|0.0
ID>1072977 669735|0.043|0.043|0.066|0.28|0.042|0.042|0.0|0.0|1.0|0.307|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
ID>1073198 1039834|0.292|0.292|0.193|0.193|0.083|0.083|0.0|0.0|0.0|0.0|1.0|0.666|1.0|0.0|0.0|0.0|0.0|0.0
ID>1073565 872437|0.133|0.133|0.597|0.597|0.011|0.0|0.0|0.0|0.0|0.0|0.0|0.666|0.0|0.4|0.048|1.0|0.1|0.14800000000000002
ID>1073835 1650367|0.173|0.173|0.492|0.492|0.006|0.0|0.0|0.0|0.0|0.0|0.0|0.666|0.0|0.133|0.0|1.0|0.1|0.1
ID>1073901 551689|0.001|0.001|0.425|0.425|0.035|0.035|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
ID>1074045 1989663|0.003|0.003|0.214|0.214|0.222|0.222|0.0|0.0|0.0|0.0|0.0|0.666|0.0|0.0|0.0|0.0|0.0|0.0
ID>1074352 657128|0.001|0.001|0.0|0.099|0.038|0.038|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
ID>1074553 1098249|0.049|0.049|0.049|0.049|0.0|0.068|0.0|0.0|0.0|0.0|0.0|0.666|0.0|0.133|0.01|1.0|0.25|0.14300000000000002
ID>1074566 43656|0.002|0.0|0.234|0.234|1.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
ID>1075195 1995507|0.219|0.219|0.003|0.003|0.049|0.049|0.0|0.0|0.0|0.0|0.0|0.666|0.0|0.0|0.0|0.0|0.0|0.0
ID>1075205 1995501|0.219|0.219|0.225|0.225|0.019|0.019|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
ID>1075318 1725821|0.01|0.01|0.415|0.415|0.003|0.08|0.0|0.0|0.0|0.0|0.0|0.666|0.0|0.0|0.0|1.0|0.5|0.0
ID>107532 1626372|0.003|0.003|0.0|0.0|0.049|0.016|0.0|0.0|0.0|0.0|0.0|0.666|0.0|0.0|0.0|1.0|0.4|0.0
ID>107544 1317421|0.013|0.013|0.005|0.005|0.004|0.005|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
ID>1075919 1707304|0.128|0.128|0.049|0.049|0.01|0.017|0.0|0.0|0.0|0.0|0.0|0.666|0.0|0.333|0.078|1.0|0.05|0.128
ID>1076515 2117608|0.529|0.529|0.11|0.11|0.003|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.266|0.053|1.0|0.25|0.053
ID>1077026 1038021|0.119|0.119|0.521|0.521|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.666|0.0|0.2|0.003|0.0|0.0|0.0
ID>107729 1688667|0.002|0.002|0.009|0.009|0.083|0.083|0.0|0.0|0.0|0.0|0.0|0.666|0.0|0.0|0.0|0.0|0.0|0.0
ID>1077616 1160120|0.018|0.018|0.771|0.771|0.007|0.007|0.0|0.0|0.0|0.0|0.0|0.666|0.0|0.4|0.214|0.0|0.0|0.0
ID>1078175 1076129|0.189|0.189|0.284|0.284|0.036|0.039|0.0|0.0|0.0|0.0|0.0|0.666|0.0|0.2|0.021|1.0|0.15|0.17099999999999999
ID>1078578 831091|0.166|0.166|0.927|0.927|0.001|0.012|0.0|0.0|0.0|0.0|0.0|0.666|0.0|0.333|0.03|1.0|0.15|0.18
ID>107870 1154721|0.031|0.031|0.485|0.485|0.012|0.066|0.0|0.0|0.0|0.0|0.0|0.666|0.0|0.333|0.096|1.0|0.05|0.14600000000000002
ID>1079015 898471|0.021|0.021|0.261|0.261|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
ID>1079563 1566680|0.0|0.0|0.003|0.003|0.002|0.004|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.35|0.0
ID>1079564 1300933|0.002|0.002|0.001|0.214|0.008|0.008|0.0|0.0|1.0|0.153|0.0|0.666|0.0|0.0|0.0|0.0|0.0|0.0
ID>1080335 834913|0.493|0.493|0.532|0.532|0.002|0.001|0.0|0.0|0.0|0.0|0.0|0.666|0.0|0.133|0.036|1.0|0.2|0.169
ID>1081428 455458|0.409|0.409|0.518|0.518|0.02|0.1|0.0|0.0|0.0|0.0|0.0|0.666|0.0|0.2|0.083|1.0|0.1|0.183
ID>1081854 716265|0.014|0.014|0.56|0.56|0.016|0.016|0.0|0.0|0.0|0.0|0.0|0.666|0.0|0.0|0.0|0.0|0.0|0.0
ID>1081861 709039|0.007|0.007|0.927|0.927|0.008|0.008|0.0|0.0|0.0|0.0|0.0|0.666|0.0|0.0|0.0|0.0|0.0|0.0
ID>1081881 2094073|0.021|0.021|0.465|0.465|0.0|0.015|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.266|0.023|1.0|0.1|0.023
ID>1082061 1222544|0.139|0.139|0.501|0.501|0.019|0.007|0.0|0.0|0.0|0.0|0.0|0.666|0.0|0.333|0.047|1.0|0.15|0.197
ID>1082166 88128|0.0|0.0|0.56|0.56|0.036|0.02|0.0|0.0|0.0|0.0|0.0|0.666|0.0|0.0|0.0|1.0|0.0|0.0
ID>1082178 1950071|0.285|0.285|0.501|0.501|0.013|1.0|0.0|0.0|0.0|0.0|0.0|0.666|0.0|0.266|0.032|1.0|0.15|0.182
ID>1082972 1083901|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.055|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
ID>1082991 1905906|0.002|0.002|0.624|0.624|0.017|0.08|0.0|0.0|0.0|0.0|0.0|0.666|0.0|0.0|0.0|1.0|0.5|0.0
ID>1083038 676972|0.005|0.005|0.403|0.403|0.0|0.058|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
ID>1083118 792111|0.529|0.529|0.304|0.304|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.666|0.0|0.4|0.048|1.0|0.1|0.14800000000000002
ID>1083186 983759|0.002|0.002|0.225|0.225|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
ID>1083868 2131820|0.0|0.001|0.492|0.492|0.0|0.0|1.0|0.166|0.0|0.0|0.0|0.666|0.0|0.0|0.0|0.0|0.0|0.0
ID>1083887 604875|0.38|0.38|0.625|0.625|0.021|0.021|0.0|0.0|0.0|0.0|0.0|0.666|0.0|0.0|0.0|0.0|0.0|0.0
ID>1083911 1611737|0.228|0.228|0.284|0.284|0.125|0.064|0.0|0.0|0.0|0.0|0.0|0.666|0.0|0.266|0.002|1.0|0.15|0.152
ID>1084227 764098|0.003|0.003|0.219|0.219|0.012|0.012|0.0|0.0|0.0|0.0|0.0|0.666|0.0|0.0|0.0|0.0|0.0|0.0
ID>1084288 852446|0.042|0.047|0.061|0.061|0.0|0.0|1.0|0.222|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
ID>1084429 953865|0.001|0.001|0.51|0.51|0.0|0.037|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.15|0.0
ID>1085031 899230|0.427|0.427|0.386|0.386|0.022|1.0|0.0|0.0|0.0|0.0|0.0|0.666|0.0|0.266|0.01|1.0|0.15|0.16
ID>1085129 857689|0.032|0.032|0.503|0.503|0.169|0.169|0.0|0.0|0.0|0.0|0.0|0.666|0.0|0.333|0.17|0.0|0.0|0.0
ID>1085172 791873|0.179|0.179|0.503|0.503|0.045|0.001|0.0|0.0|0.0|0.0|0.0|0.666|0.0|0.266|0.002|1.0|0.15|0.152
ID>108564 1631369|0.001|0.001|0.518|0.518|0.056|0.056|1.0|0.111|0.0|0.0|0.0|0.666|0.0|0.0|0.0|0.0|0.0|0.0
ID>1085681 2031609|0.002|0.0|0.329|0.329|0.074|0.074|1.0|0.0|0.0|0.0|1.0|0.666|0.0|0.0|0.0|0.0|0.0|0.0
ID>1085752 2069797|0.001|0.001|0.024|0.024|0.053|0.053|0.0|0.0|0.0|0.0|0.0|0.666|0.0|0.0|0.0|0.0|0.0|0.0
ID>108583 42131|0.032|0.032|0.543|0.543|0.142|0.077|0.0|0.0|0.0|0.0|0.0|0.666|0.0|0.2|0.012|1.0|0.15|0.162
ID>10861 2014697|0.189|0.189|0.363|0.363|0.011|0.0|0.0|0.0|0.0|0.0|0.0|0.666|0.0|0.333|0.007|1.0|0.15|0.157
ID>1086405 1868135|0.021|0.0|0.152|0.152|0.035|0.035|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
ID>1086860 451490|1.0|1.0|0.624|0.624|0.142|0.142|0.0|0.0|0.0|0.0|0.0|0.666|0.0|0.266|0.095|0.0|0.0|0.0
ID>1086916 903642|0.283|0.283|0.624|0.624|0.015|0.005|0.0|0.0|0.0|0.0|0.0|0.666|0.0|0.2|0.04|1.0|0.05|0.09
ID>1087088 1714390|0.004|0.004|0.047|0.047|0.026|0.026|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
ID>1087125 790016|0.004|0.004|0.018|0.018|0.036|0.036|0.0|0.0|0.0|0.0|0.0|0.666|0.0|0.0|0.0|0.0|0.0|0.0
ID>1087429 1087706|0.071|0.071|0.255|0.255|0.008|0.049|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.333|0.004|1.0|0.25|0.004
ID>1087545 1721170|0.074|0.074|0.52|0.52|0.027|0.044|0.0|0.0|0.0|0.0|0.0|0.666|0.0|0.266|0.009|1.0|0.15|0.159
ID>1087706 1396763|0.071|0.071|0.255|0.255|0.049|0.008|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.333|0.004|1.0|0.25|0.004
ID>1087739 191346|0.201|0.201|1.0|1.0|0.013|1.0|0.0|0.0|0.0|0.0|0.0|0.666|0.0|0.266|0.048|1.0|0.15|0.198
ID>1087907 1457017|0.416|0.416|0.927|0.927|0.008|0.005|0.0|0.0|0.0|0.0|0.0|0.666|0.0|0.266|0.03|1.0|0.15|0.18
ID>1087907 1649076|0.416|0.416|0.927|0.927|0.008|0.028|0.0|0.0|0.0|0.0|0.0|0.666|0.0|0.266|0.071|1.0|0.1|0.17099999999999999
ID>1087963 1208333|0.002|0.002|0.25|0.25|0.003|0.003|0.0|0.0|0.0|0.0|0.0|0.666|0.0|0.0|0.0|0.0|0.0|0.0
ID>1088041 1268881|0.002|0.002|0.624|0.624|0.079|0.079|0.0|0.0|0.0|0.0|0.0|0.666|0.0|0.0|0.0|0.0|0.0|0.0
ID>1088135 898251|0.0|0.0|0.403|0.403|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
ID>1088260 794394|0.001|0.009|0.625|0.625|0.093|0.093|1.0|0.333|0.0|0.0|0.0|0.666|0.0|0.0|0.0|0.0|0.0|0.0
ID>1088269 995626|0.0|0.0|0.002|0.002|0.055|0.055|0.0|0.0|0.0|0.0|0.0|0.666|0.0|0.0|0.0|0.0|0.0|0.0
ID>1088285 1628744|0.005|0.013|0.521|0.521|0.066|0.066|1.0|0.277|0.0|0.0|0.0|0.666|0.0|0.0|0.0|0.0|0.0|0.0
ID>1088955 37085|1.0|1.0|0.363|0.363|0.033|0.024|0.0|0.0|0.0|0.0|0.0|0.666|0.0|0.266|0.077|1.0|0.05|0.127
ID>1089070 1750302|0.057|0.057|0.254|0.254|0.014|0.014|0.0|0.0|0.0|0.0|0.0|0.666|0.0|0.0|0.0|0.0|0.0|0.0
ID>1089169 970915|0.0|0.0|0.007|0.007|0.022|0.022|0.0|0.0|0.0|0.0|0.0|0.666|0.0|0.0|0.0|0.0|0.0|0.0
ID>1089201 1920153|0.025|0.025|0.061|0.061|0.02|0.02|0.0|0.0|0.0|0.0|0.0|0.666|0.0|0.0|0.0|0.0|0.0|0.0
ID>1089214 1091572|0.011|0.011|0.351|0.351|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.25|0.0
ID>1089958 1035959|0.0|0.0|0.264|0.264|0.039|0.039|0.0|0.0|0.0|0.0|0.0|0.666|0.0|0.0|0.0|0.0|0.0|0.0
ID>1090261 1082486|0.011|0.011|0.061|0.061|0.006|0.006|0.0|0.0|0.0|0.0|0.0|0.666|0.0|0.0|0.0|0.0|0.0|0.0
ID>1090427 1745034|0.224|0.224|0.386|0.386|0.142|0.0|0.0|0.0|0.0|0.0|0.0|0.666|0.0|0.4|0.035|1.0|0.1|0.135
ID>1090494 2179922|0.298|0.298|0.597|0.597|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.666|0.0|0.266|0.018|1.0|0.15|0.16799999999999998
ID>1090599 2131449|0.04|0.04|0.543|0.543|0.02|0.02|0.0|0.0|0.0|0.0|0.0|0.666|0.0|0.0|0.0|0.0|0.0|0.0
ID>1090855 705358|0.001|0.001|0.123|0.123|0.159|0.159|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
ID>109102 697927|0.004|0.004|0.264|0.264|0.083|0.083|0.0|0.0|0.0|0.0|0.0|0.666|0.0|0.0|0.0|0.0|0.0|0.0
ID>1091533 1080574|0.0|0.0|0.038|0.038|0.089|0.089|0.0|0.0|0.0|0.0|0.0|0.666|0.0|0.0|0.0|0.0|0.0|0.0
